Mnemonic,Description,,"Std Chg","CPT or HCPC ","Rev Code","Inpt or Outpt","Aetna Commercial","AllWays Commercial","AllWays MassHealth","Beacon Commercial","Beacon Medicaid","Beacon Medicare","BCBSMA HMO Commercial","BCBSMA IND Commercial","BCBSMA PPO Commercial",BMCHNP,"CDPHP Commercial","CIGNA Commercial","Connecticare Commercial","FALLON Commercial","Fallon MCRHMO","Fallon Navicare","First Health Coventry",HPHC,HNE,"HNE MCRHMO",Multiplan,MVP,"Self Pay","Tufts Public Plan Masshealth & QHP Subsidized","Tufts Public Plan QHP Non Subsidized",Tufts,Unicare,United,"United Optum BH Commercial","United Optum BH Medicaid",Min,Max
15273W0000,"Apl Grft Trnk>=100 Inf 1St100","Facility ",847.66,15273,0761,OP,753.56974,741.6177339999999,313.63419999999996,N/A,N/A,N/A,499.4412719999999,536.56878,525.8882639999999,N/A,762.894,762.894,805.2769999999999,788.3238,3664.09908590413,4187.541812461863,788.3238,805.2769999999999,642.356748,4013.0609036092847,762.894,762.894,805.2769999999999,517.92026,592.51434,720.511,500.1193999999999,762.894,N/A,N/A,313.63419999999996,4187.541812461863
15274PW000,"Apl Grf Trnk >/100,Infad100Sq","Professional Service",66.44,15274,0960,OP,33.31,58.128356,24.5828,N/A,N/A,N/A,39.14644799999999,42.05652,41.219376,40.319,59.796,59.796,63.117999999999995,80.9613,53.746,61.075,N/A,64.55,114.89393424,48.86,59.796,N/A,63.117999999999995,38.566,48.169,56.474,124.85,59.796,N/A,N/A,24.5828,124.85
15274W0000,"Apl Grf Trnk>=100 Inf Ad100Sq","Facility ",556.06,15274,0761,OP,494.33734,486.49689399999994,205.74219999999997,N/A,N/A,N/A,327.63055199999997,351.98598,344.97962399999994,N/A,500.45399999999995,500.45399999999995,528.257,517.1358,N/A,N/A,517.1358,528.257,421.38226799999995,N/A,500.45399999999995,500.45399999999995,528.257,339.75265999999993,388.68593999999996,472.65099999999995,328.07539999999995,500.45399999999995,N/A,N/A,205.74219999999997,528.257
15275PW000,"Apl Grft F/H/F/G<100 1St25Sqcm","Professional Service",151.89,15275,0960,OP,71.35,132.88856099999998,56.199299999999994,N/A,N/A,N/A,89.49358799999999,96.14636999999999,94.23255599999999,85.445,136.701,136.701,144.29549999999998,184.9096,112.33200000000001,127.65,N/A,134.48,232.83814992,102.12,136.701,N/A,144.29549999999998,81.73,110.12024999999998,129.10649999999998,260.68,136.701,N/A,N/A,56.199299999999994,260.68
15275W0000,"Apl Grft F/H/F/G<100 1St25Sqcm","Facility ",556.06,15275,0761,OP,494.33734,486.49689399999994,205.74219999999997,N/A,N/A,N/A,327.63055199999997,351.98598,344.97962399999994,N/A,500.45399999999995,500.45399999999995,528.257,517.1358,1997.0845398255028,2282.382331229146,517.1358,528.257,421.38226799999995,2187.2830674279317,500.45399999999995,500.45399999999995,528.257,339.75265999999993,388.68593999999996,472.65099999999995,328.07539999999995,500.45399999999995,N/A,N/A,205.74219999999997,2282.382331229146
15276PW000,"Apl Grft F/H/F/G<100 Ad 25Sqcm","Professional Service",36.61,15276,0960,OP,18.16,32.030089,13.5457,N/A,N/A,N/A,21.570611999999997,23.17413,22.712843999999997,22.1145,32.949,32.949,34.7795,45.25,30.514,34.675,N/A,36.68,51.854784480000006,27.74,32.949,N/A,34.7795,21.153000000000002,26.54225,31.118499999999997,60.08,32.949,N/A,N/A,13.5457,60.08
15276W0000,"Apl Grft F/H/F/G<100 Ad 25Sqcm","Facility ",203.44,15276,0761,OP,180.85816,177.989656,75.2728,N/A,N/A,N/A,119.86684799999999,128.77752,126.214176,N/A,183.096,183.096,193.268,189.19920000000002,N/A,N/A,189.19920000000002,193.268,154.166832,N/A,183.096,183.096,193.268,124.30184,142.20456,172.924,120.02959999999999,183.096,N/A,N/A,75.2728,193.268
15782PE000,"Derm Reg Other Than Face","Professional Service",1371.35,15782,0981,OP,347.99,1199.794115,507.39949999999993,N/A,N/A,N/A,597.83085,597.83085,597.83085,411.57349999999997,1234.215,1234.215,1302.7824999999998,805.0156000000001,466.10300000000007,529.6625,1275.3555,550.13,876.4475337599999,423.73,1234.215,N/A,1302.7824999999998,393.67900000000003,994.2287499999999,1165.6474999999998,1143.89,1234.215,N/A,N/A,347.99,1302.7824999999998
15782PE000,"Derm Reg Other Than Face","Professional Service",1426.2,15782,0981,IP,347.99,1247.78238,684.576,N/A,N/A,N/A,Grouper,Grouper,Grouper,411.57349999999997,1283.5800000000002,1283.5800000000002,1354.8899999999999,805.0156000000001,466.10300000000007,529.6625,1354.8899999999999,550.13,876.4475337599999,423.73,1283.5800000000002,N/A,1354.8899999999999,393.67900000000003,1033.995,1212.27,1143.89,1283.5800000000002,N/A,N/A,347.99,1354.8899999999999
16000PE000,"Int'l Tx 1st Degree Burn Local","Professional Service",129.63,16000,0981,OP,33.67,113.413287,47.9631,N/A,N/A,N/A,67.29582,67.29582,67.29582,40.617999999999995,116.667,116.667,123.14849999999998,83.62200000000001,54.19700000000001,61.587500000000006,120.55590000000001,65.04,106.25147016,49.27,116.667,N/A,123.14849999999998,38.852000000000004,93.98174999999999,110.18549999999999,119.95,116.667,N/A,N/A,33.67,123.14849999999998
16000PE000,"Int'l Tx 1st Degree Burn Local","Professional Service",134.82,16000,0981,IP,33.67,117.95401799999999,64.7136,N/A,N/A,N/A,Grouper,Grouper,Grouper,40.617999999999995,121.338,121.338,128.07899999999998,83.62200000000001,54.19700000000001,61.587500000000006,128.07899999999998,65.04,106.25147016,49.27,121.338,N/A,128.07899999999998,38.852000000000004,97.74449999999999,114.597,119.95,121.338,N/A,N/A,33.67,128.07899999999998
16020PE000,"Dbrd P-Thckness Burns; Small","Professional Service",157.2,16020,0981,OP,41.29,137.53428,58.163999999999994,N/A,N/A,N/A,81.64761000000001,81.64761000000001,81.64761000000001,49.288999999999994,141.48,141.48,149.33999999999997,99.55,64.251,73.01249999999999,146.196,76.28,124.04477856000001,58.41,141.48,N/A,149.33999999999997,47.146,113.96999999999998,133.61999999999998,145.55,141.48,N/A,N/A,41.29,149.33999999999997
16020PE000,"Dbrd P-Thckness Burns; Small","Professional Service",163.49,16020,0981,IP,41.29,143.03740100000002,78.4752,N/A,N/A,N/A,Grouper,Grouper,Grouper,49.288999999999994,147.14100000000002,147.14100000000002,155.31550000000001,99.55,64.251,73.01249999999999,155.31550000000001,76.28,124.04477856000001,58.41,147.14100000000002,N/A,155.31550000000001,47.146,118.53025000000001,138.9665,145.55,147.14100000000002,N/A,N/A,41.29,155.31550000000001
16025PE000,"Dbrd P-Thckness Burns; Medium","Professional Service",408.76,16025,0981,OP,83.39,357.624124,151.2412,N/A,N/A,N/A,163.71627,163.71627,163.71627,99.636,367.884,367.884,388.32199999999995,205.14540000000002,130.24,148,380.1468,155.5,226.73758704,118.4,367.884,N/A,388.32199999999995,95.304,296.351,347.44599999999997,257.46,367.884,N/A,N/A,83.39,388.32199999999995
16025PE000,"Dbrd P-Thckness Burns; Medium","Professional Service",425.1,16025,0981,IP,83.39,371.91999000000004,204.048,N/A,N/A,N/A,Grouper,Grouper,Grouper,99.636,382.59000000000003,382.59000000000003,403.845,205.14540000000002,130.24,148,403.845,155.5,226.73758704,118.4,382.59000000000003,N/A,403.845,95.304,308.1975,361.33500000000004,257.46,382.59000000000003,N/A,N/A,83.39,403.845
16025PW000,"Dbrd P-Thckness Burns; Medium","Professional Service",229.21,16025,0960,OP,83.39,200.535829,84.8077,N/A,N/A,N/A,135.050532,145.08993,142.201884,99.636,206.28900000000002,206.28900000000002,217.74949999999998,205.14540000000002,130.24,148,146.5875,155.5,226.73758704,118.4,206.28900000000002,N/A,217.74949999999998,95.304,166.17725,194.8285,257.46,206.28900000000002,N/A,N/A,83.39,257.46
16030PE000,"Dbrd P-Thckness Burns; Large","Professional Service",468.45,16030,0981,OP,98.07,409.846905,173.32649999999998,N/A,N/A,N/A,197.49651,197.49651,197.49651,119.38149999999999,421.605,421.605,445.0275,242.68480000000002,157.168,178.6,435.6585,187.78,287.74321584,142.88,421.605,N/A,445.0275,114.19100000000002,339.62624999999997,398.1825,324.72,421.605,N/A,N/A,98.07,445.0275
16030PE000,"Dbrd P-Thckness Burns; Large","Professional Service",487.17,16030,0981,IP,98.07,426.225033,233.8416,N/A,N/A,N/A,Grouper,Grouper,Grouper,119.38149999999999,438.45300000000003,438.45300000000003,462.81149999999997,242.68480000000002,157.168,178.6,462.81149999999997,187.78,287.74321584,142.88,438.45300000000003,N/A,462.81149999999997,114.19100000000002,353.19825,414.0945,324.72,438.45300000000003,N/A,N/A,98.07,462.81149999999997
16030PW000,"Dbrd P-Thckness Burns; Large","Professional Service",260.4,16030,0960,OP,98.07,227.82395999999997,96.34799999999998,N/A,N/A,N/A,153.42767999999998,164.83319999999998,161.55216,119.38149999999999,234.35999999999999,234.35999999999999,247.37999999999997,242.68480000000002,157.168,178.6,167.98749999999998,187.78,287.74321584,142.88,234.35999999999999,N/A,247.37999999999997,114.19100000000002,188.78999999999996,221.33999999999997,324.72,234.35999999999999,N/A,N/A,96.34799999999998,324.72
16030W0000,"Dbrd P-Thckness Burns; Large","Facility ",289.28,16030,0761,OP,257.16992,253.09107199999997,107.03359999999999,N/A,N/A,N/A,170.44377599999996,183.11424,179.46931199999997,N/A,260.352,260.352,274.816,269.0304,393.2184010937364,449.3924583928416,269.0304,274.816,219.21638399999998,430.6677726264732,260.352,260.352,274.816,176.75007999999997,202.20671999999996,245.88799999999998,170.67519999999996,260.352,N/A,N/A,107.03359999999999,449.3924583928416
17000PE000,"Destrct Premalgnt Les; 1st","Professional Service",141.63,17000,0981,OP,40.48,123.912087,52.403099999999995,N/A,N/A,N/A,81.22656,81.22656,81.22656,48.564499999999995,127.467,127.467,134.5485,104.6542,63.371,72.0125,131.7159,74.82,98.62576656,57.61,127.467,N/A,134.5485,46.453,102.68175,120.3855,118.19,127.467,N/A,N/A,40.48,134.5485
17000PE000,"Destrct Premalgnt Les; 1st","Professional Service",147.29,17000,0981,IP,40.48,128.864021,70.69919999999999,N/A,N/A,N/A,Grouper,Grouper,Grouper,48.564499999999995,132.561,132.561,139.9255,104.6542,63.371,72.0125,139.9255,74.82,98.62576656,57.61,132.561,N/A,139.9255,46.453,106.78524999999999,125.19649999999999,118.19,132.561,N/A,N/A,40.48,139.9255
17110PE000,"Destrct B9 Les </14","Professional Service",169.78,17110,0981,OP,53.83,148.540522,62.818599999999996,N/A,N/A,N/A,101.78583,101.78583,101.78583,73.95649999999999,152.802,152.802,161.291,130.68200000000002,79.17800000000001,89.97500000000001,157.89540000000002,93.4,168.27385944,71.98,152.802,N/A,161.291,70.74100000000001,123.09049999999999,144.313,199.74,152.802,N/A,N/A,53.83,199.74
17110PE000,"Destrct B9 Les </14","Professional Service",176.59,17110,0981,IP,53.83,154.498591,84.7632,N/A,N/A,N/A,Grouper,Grouper,Grouper,73.95649999999999,158.931,158.931,167.7605,130.68200000000002,79.17800000000001,89.97500000000001,167.7605,93.4,168.27385944,71.98,158.931,N/A,167.7605,70.74100000000001,128.02775,150.1015,199.74,158.931,N/A,N/A,53.83,199.74
17250PE000,"Chem Cauterization Tissue","Professional Service",106.27,17250,0981,OP,27.92,92.975623,39.3199,N/A,N/A,N/A,55.747020000000006,55.747020000000006,55.747020000000006,33.534,95.643,95.643,100.95649999999999,67.33200000000001,43.978,49.974999999999994,98.8311,52.32,124.04477856000001,39.98,95.643,N/A,100.95649999999999,32.076,77.04575,90.3295,142.37,95.643,N/A,N/A,27.92,142.37
17250PE000,"Chem Cauterization Tissue","Professional Service",110.52,17250,0981,IP,27.92,96.69394799999999,53.0496,N/A,N/A,N/A,Grouper,Grouper,Grouper,33.534,99.468,99.468,104.99399999999999,67.33200000000001,43.978,49.974999999999994,104.99399999999999,52.32,124.04477856000001,39.98,99.468,N/A,104.99399999999999,32.076,80.127,93.942,142.37,99.468,N/A,N/A,27.92,142.37
17250PW000,"Chem Cauterization Tissue","Professional Service",106.27,17250,0960,OP,27.92,92.975623,39.3199,N/A,N/A,N/A,62.61428399999999,67.26891,65.929908,33.534,95.643,95.643,100.95649999999999,67.33200000000001,43.978,49.974999999999994,43.825,52.32,124.04477856000001,39.98,95.643,N/A,100.95649999999999,32.076,77.04575,90.3295,142.37,95.643,N/A,N/A,27.92,142.37
17250W0000,"Chem Cauterization Tissue","Facility ",239.71,17250,0761,OP,213.10219,209.72227900000001,88.6927,N/A,N/A,N/A,141.237132,151.73643,148.716084,263.28720438782165,215.739,215.739,227.7245,222.93030000000002,215.03867197143245,245.7584822530656,222.93030000000002,227.7245,181.652238,235.5185454925212,215.739,215.739,227.7245,146.46281,167.55729,203.7535,141.4289,215.739,N/A,N/A,88.6927,263.28720438782165
17340PE000,Cryotherapy,"Professional Service",138.96,17340,0981,OP,36.71,121.57610400000002,51.415200000000006,N/A,N/A,N/A,72.98601000000001,72.98601000000001,72.98601000000001,44.0105,125.06400000000001,125.06400000000001,132.012,88.2556,57.904,65.8,129.23280000000003,68.95,78.7989372,52.64,125.06400000000001,N/A,132.012,42.09700000000001,100.74600000000001,118.116,88.97,125.06400000000001,N/A,N/A,36.71,132.012
17340PE000,Cryotherapy,"Professional Service",144.52,17340,0981,IP,36.71,126.440548,69.3696,N/A,N/A,N/A,Grouper,Grouper,Grouper,44.0105,130.068,130.068,137.294,88.2556,57.904,65.8,137.294,68.95,78.7989372,52.64,130.068,N/A,137.294,42.09700000000001,104.777,122.842,88.97,130.068,N/A,N/A,36.71,137.294
17999PE000,"Unl Proc Skin Mucous Mem","Professional Service",253.37,17999,0981,OP,N/A,221.673413,93.7469,N/A,N/A,N/A,N/A,N/A,N/A,N/A,228.03300000000002,228.03300000000002,240.70149999999998,N/A,N/A,N/A,235.63410000000002,N/A,N/A,N/A,228.03300000000002,N/A,240.70149999999998,N/A,183.69325,215.3645,N/A,228.03300000000002,N/A,N/A,93.7469,240.70149999999998
17999PE000,"Unl Proc Skin Mucous Mem","Professional Service",263.49,17999,0981,IP,N/A,230.527401,126.4752,N/A,N/A,N/A,Grouper,Grouper,Grouper,N/A,237.14100000000002,237.14100000000002,250.3155,N/A,N/A,N/A,250.3155,N/A,N/A,N/A,237.14100000000002,N/A,250.3155,N/A,191.03025,223.9665,N/A,237.14100000000002,N/A,N/A,126.4752,250.3155
19000PE000,"Punc Aspir Cyst Breast","Professional Service",144.68,19000,0981,OP,32.1,126.580532,53.531600000000005,N/A,N/A,N/A,63.807120000000005,63.807120000000005,63.807120000000005,38.732,130.21200000000002,130.21200000000002,137.446,79.36850000000001,51.370000000000005,58.375,134.5524,61.61,167.25709896,46.7,130.21200000000002,N/A,137.446,37.048,104.893,122.97800000000001,202.17,130.21200000000002,N/A,N/A,32.1,202.17
19000PE000,"Punc Aspir Cyst Breast","Professional Service",150.49,19000,0981,IP,32.1,131.663701,72.2352,N/A,N/A,N/A,Grouper,Grouper,Grouper,38.732,135.441,135.441,142.9655,79.36850000000001,51.370000000000005,58.375,142.9655,61.61,167.25709896,46.7,135.441,N/A,142.9655,37.048,109.10525,127.9165,202.17,135.441,N/A,N/A,32.1,202.17
19020PE000,"Incision Of Breast Lesion","Professional Service",762.91,19020,0981,OP,228.35,667.469959,282.2767,N/A,N/A,N/A,466.4271600000001,466.4271600000001,466.4271600000001,274.1255,686.619,686.619,724.7644999999999,554.403,367.136,417.2,709.5063,436.68,722.9167012800001,333.76,686.619,N/A,724.7644999999999,262.20700000000005,553.10975,648.4735,839.37,686.619,N/A,N/A,228.35,839.37
19020PE000,"Incision Of Breast Lesion","Professional Service",793.42,19020,0981,IP,228.35,694.163158,380.84159999999997,N/A,N/A,N/A,Grouper,Grouper,Grouper,274.1255,714.078,714.078,753.7489999999999,554.403,367.136,417.2,753.7489999999999,436.68,722.9167012800001,333.76,714.078,N/A,753.7489999999999,262.20700000000005,575.2294999999999,674.4069999999999,839.37,714.078,N/A,N/A,228.35,839.37
20100PE000,"Explor Pentrat Wound; Neck","Professional Service",1298.18,20100,0981,OP,545.44,1135.7776820000001,480.32660000000004,N/A,N/A,N/A,887.70573,887.70573,887.70573,534.106,1168.362,1168.362,1233.271,1089.9639000000002,711.865,808.9375,1207.3074000000001,854.28,925.7604170400001,647.15,1168.362,N/A,1233.271,510.884,941.1805,1103.453,1030.08,1168.362,N/A,N/A,480.32660000000004,1233.271
20100PE000,"Explor Pentrat Wound; Neck","Professional Service",1350.1,20100,0981,IP,545.44,1181.20249,648.0479999999999,N/A,N/A,N/A,Grouper,Grouper,Grouper,534.106,1215.09,1215.09,1282.5949999999998,1089.9639000000002,711.865,808.9375,1282.5949999999998,854.28,925.7604170400001,647.15,1215.09,N/A,1282.5949999999998,510.884,978.8224999999999,1147.5849999999998,1030.08,1215.09,N/A,N/A,510.884,1282.5949999999998
20101PE000,"Explor Pentrat Wound; Chest","Professional Service",440.72,20101,0981,OP,188.4,385.585928,163.06640000000002,N/A,N/A,N/A,311.96196000000003,311.96196000000003,311.96196000000003,183.6435,396.648,396.648,418.684,376.48,248.88600000000002,282.825,409.86960000000005,298.29,695.46416832,226.26,396.648,N/A,418.684,175.65900000000002,319.522,374.612,796.98,396.648,N/A,N/A,163.06640000000002,796.98
20101PE000,"Explor Pentrat Wound; Chest","Professional Service",458.34,20101,0981,IP,188.4,401.001666,220.0032,N/A,N/A,N/A,Grouper,Grouper,Grouper,183.6435,412.506,412.506,435.42299999999994,376.48,248.88600000000002,282.825,435.42299999999994,298.29,695.46416832,226.26,412.506,N/A,435.42299999999994,175.65900000000002,332.2965,389.58899999999994,796.98,412.506,N/A,N/A,175.65900000000002,796.98
20102PE000,"Explr Pentrting Wound ABD","Professional Service",1548.26,20102,0981,OP,230.39,1354.572674,572.8562,N/A,N/A,N/A,380.36454000000003,380.36454000000003,380.36454000000003,225.929,1393.434,1393.434,1470.847,458.09290000000004,303.358,344.72499999999997,1439.8818,363.33,751.8943749599999,275.78,1393.434,N/A,1470.847,216.10600000000002,1122.4885,1316.021,864.44,1393.434,N/A,N/A,216.10600000000002,1470.847
20102PE000,"Explr Pentrting Wound ABD","Professional Service",1610.19,20102,0981,IP,230.39,1408.755231,772.8912,N/A,N/A,N/A,Grouper,Grouper,Grouper,225.929,1449.171,1449.171,1529.6805,458.09290000000004,303.358,344.72499999999997,1529.6805,363.33,751.8943749599999,275.78,1449.171,N/A,1529.6805,216.10600000000002,1167.38775,1368.6615,864.44,1449.171,N/A,N/A,216.10600000000002,1529.6805
20103PE000,"Explr Pentrting Wound Extrmty","Professional Service",1282.02,20103,0981,OP,317.31,1121.639298,474.3474,N/A,N/A,N/A,515.4494100000001,515.4494100000001,515.4494100000001,310.9715,1153.818,1153.818,1217.9189999999999,645.1202000000001,409.86000000000007,465.75,1192.2786,489.49,888.14027928,372.6,1153.818,N/A,1217.9189999999999,297.4510000000001,929.4644999999999,1089.7169999999999,1033.94,1153.818,N/A,N/A,297.4510000000001,1217.9189999999999
20103PE000,"Explr Pentrting Wound Extrmty","Professional Service",1333.3,20103,0981,IP,317.31,1166.50417,639.9839999999999,N/A,N/A,N/A,Grouper,Grouper,Grouper,310.9715,1199.97,1199.97,1266.635,645.1202000000001,409.86000000000007,465.75,1266.635,489.49,888.14027928,372.6,1199.97,N/A,1266.635,297.4510000000001,966.6424999999999,1133.3049999999998,1033.94,1199.97,N/A,N/A,297.4510000000001,1266.635
20206PE000,"Needle Biopsy Muscle","Professional Service",176.95,20206,0981,OP,55.03,154.81355499999998,65.47149999999999,N/A,N/A,N/A,86.08668,86.08668,86.08668,53.751,159.255,159.255,168.1025,109.17920000000001,68.53,77.875,164.5635,81.66,361.45835064000005,62.3,159.255,N/A,168.1025,51.41400000000001,128.28875,150.4075,430.73,159.255,N/A,N/A,51.41400000000001,430.73
20206PE000,"Needle Biopsy Muscle","Professional Service",182.97,20206,0981,IP,55.03,160.080453,87.8256,N/A,N/A,N/A,Grouper,Grouper,Grouper,53.751,164.673,164.673,173.8215,109.17920000000001,68.53,77.875,173.8215,81.66,361.45835064000005,62.3,164.673,N/A,173.8215,51.41400000000001,132.65324999999999,155.5245,430.73,164.673,N/A,N/A,51.41400000000001,430.73
20240PW000,"Bx Bone; Open, Superficial","Professional Service",448.93,20240,0960,OP,199.84,392.768857,166.1041,N/A,N/A,N/A,264.509556,284.17269,278.516172,137.9655,404.03700000000003,404.03700000000003,426.4835,407.97400000000005,172.161,195.6375,305.575,205.87,227.24596728,156.51,404.03700000000003,N/A,426.4835,131.967,325.47425,381.5905,262.58,404.03700000000003,N/A,N/A,131.967,426.4835
20240W0000,"Bx Bone; Open, Superficial","Facility ",3501.95,20240,0761,OP,3113.23355,3063.8560549999997,1295.7214999999999,N/A,N/A,N/A,2063.34894,2216.7343499999997,2172.60978,N/A,3151.755,3151.755,3326.8524999999995,3256.8135,2853.8188132682594,3261.5072151637246,3256.8135,3326.8524999999995,2653.77771,3125.611081198569,3151.755,3151.755,3326.8524999999995,2139.69145,2447.86305,2976.6575,2066.1504999999997,3151.755,N/A,N/A,1295.7214999999999,3326.8524999999995
20500PE000,"Inj Sinus Tract; Therapeutic","Professional Service",350.06,20500,0981,OP,79.16,306.267494,129.5222,N/A,N/A,N/A,129.79167,129.79167,129.79167,76.76249999999999,315.05400000000003,315.05400000000003,332.55699999999996,162.2665,102.509,116.4875,325.55580000000003,121.76,164.71519776000002,93.19,315.05400000000003,N/A,332.55699999999996,73.42500000000001,253.7935,297.551,180.55,315.05400000000003,N/A,N/A,73.42500000000001,332.55699999999996
20500PE000,"Inj Sinus Tract; Therapeutic","Professional Service",364.07,20500,0981,IP,79.16,318.524843,174.75359999999998,N/A,N/A,N/A,Grouper,Grouper,Grouper,76.76249999999999,327.663,327.663,345.8665,162.2665,102.509,116.4875,345.8665,121.76,164.71519776000002,93.19,327.663,N/A,345.8665,73.42500000000001,263.95074999999997,309.4595,180.55,327.663,N/A,N/A,73.42500000000001,345.8665
20501PE000,"Inj Sinus Tract; Diagnostic","Professional Service",123.9,20501,0981,OP,34.75,108.40011000000001,45.843,N/A,N/A,N/A,55.6989,55.6989,55.6989,34.1205,111.51,111.51,117.705,69.8117,44.869,50.9875,115.22700000000002,53.79,194.70963192,40.79,111.51,N/A,117.705,32.63700000000001,89.8275,105.315,213.47,111.51,N/A,N/A,32.63700000000001,213.47
